href,name,hostname,port,protocol,process_name,win_service_name
/orgs/1/workloads/c5d22b9a-1670-41b1-9fcf-835b50ee8e85,,swf-gw02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/c5d22b9a-1670-41b1-9fcf-835b50ee8e85,,swf-gw02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,443,6,/usr/sbin/httpd,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,53563,17,/usr/sbin/dhclient,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/2e9584a6-7c60-454b-9820-c2cb1fec2f78,,pos-web03-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,52119,17,/usr/sbin/dhclient,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/694c6bd0-fb47-48cc-830b-28d85a82029f,,hrm-web03-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,52311,17,C:\Program Files (x86)\BigFix Enterprise\BES Client\BESClient.exe,BESClient
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,5050,17,C:\Windows\System32\svchost.exe,CDPSvc
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,4500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,3389,17,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,138,17,System,NetBIOS-NS
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,137,17,System,NetBIOS-DS
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,123,17,C:\Windows\System32\svchost.exe,W32Time
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,51751,6,System,WinRm
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,5985,6,System,WinRm
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,445,6,System,SMB
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,21,6,C:\Windows\System32\svchost.exe,ftpsvc
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,53304,6,C:\Windows\System32\lsass.exe,
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,58578,6,C:\Windows\System32\services.exe,
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,55109,6,C:\Windows\System32\svchost.exe,PolicyAgent
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,51616,6,C:\Windows\System32\svchost.exe,Schedule
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,57603,6,C:\Windows\System32\lsass.exe,Netlogon
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,58504,6,C:\Windows\System32\svchost.exe,EventLog
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,57303,6,C:\Windows\System32\wininit.exe,
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,3389,6,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,139,6,System,NetBIOS-SS
/orgs/1/workloads/d2259f0a-1d79-46cb-b7d5-078b01c74060,,exc-et02-prd,135,6,C:\Windows\System32\svchost.exe,RpcSs
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,5432,6,/usr/bin/postgres,
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,59576,17,/usr/sbin/dhclient,
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/a960519b-6476-4f7c-bbdb-66a2f17f713a,,pos-db06-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,123,6,/usr/sbin/ntpd,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,59412,17,/usr/sbin/dhclient,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/2fa77dc3-a667-41e7-b8d2-b6e7158b04e9,,inf-time01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,54643,17,/usr/sbin/dhclient,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,22,6,/usr/sbin/sshd,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/0d51b0cd-1621-4578-b66b-a382b6c15b6f,,ord-proc02-dev,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,50763,17,/usr/sbin/dhclient,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/56f0dd52-e2c0-49d4-acb4-54abf6a028d8,,prc-web02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,443,6,/usr/sbin/httpd,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,54487,17,/usr/sbin/dhclient,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/0d819997-3232-4d8c-9b98-51ada9d1adda,,pos-web06-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,443,6,/usr/sbin/httpd,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,54487,17,/usr/sbin/dhclient,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/2396f078-c1a5-4bd8-b08f-2698f238478c,,pos-web03-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,5432,6,/usr/bin/postgres,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,59293,17,/usr/sbin/dhclient,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/dcf5e338-2ac7-4003-a9ea-44e2bfd49b40,,pos-db03-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,62884,17,/usr/sbin/dhclient,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/a33b314c-2f75-475c-80a6-67d6e2608c0a,,ast-web03-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,52317,6,C:\Windows\System32\services.exe,
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,58552,6,C:\Windows\System32\svchost.exe,PolicyAgent
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,52311,17,C:\Program Files (x86)\BigFix Enterprise\BES Client\BESClient.exe,BESClient
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,5050,17,C:\Windows\System32\svchost.exe,CDPSvc
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,4500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,3389,17,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,138,17,System,NetBIOS-NS
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,137,17,System,NetBIOS-DS
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,123,17,C:\Windows\System32\svchost.exe,W32Time
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,51502,6,System,WinRm
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,5985,6,System,WinRm
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,445,6,System,SMB
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,21,6,C:\Windows\System32\svchost.exe,ftpsvc
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,55591,6,C:\Windows\System32\lsass.exe,
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,50668,6,C:\Windows\System32\svchost.exe,Schedule
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,53679,6,C:\Windows\System32\lsass.exe,Netlogon
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,55246,6,C:\Windows\System32\svchost.exe,EventLog
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,54164,6,C:\Windows\System32\wininit.exe,
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,3389,6,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,139,6,System,NetBIOS-SS
/orgs/1/workloads/8e7c562b-b5c8-42c7-a3d0-e628fd539c49,,win-endpoint-4,135,6,C:\Windows\System32\svchost.exe,RpcSs
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,52311,17,C:\Program Files (x86)\BigFix Enterprise\BES Client\BESClient.exe,BESClient
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,5050,17,C:\Windows\System32\svchost.exe,CDPSvc
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,4500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,3389,17,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,138,17,System,NetBIOS-NS
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,137,17,System,NetBIOS-DS
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,123,17,C:\Windows\System32\svchost.exe,W32Time
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,51606,6,System,WinRm
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,5985,6,System,WinRm
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,445,6,System,SMB
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,21,6,C:\Windows\System32\svchost.exe,ftpsvc
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,57367,6,C:\Windows\System32\lsass.exe,
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,51017,6,C:\Windows\System32\services.exe,
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,57122,6,C:\Windows\System32\svchost.exe,PolicyAgent
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,58616,6,C:\Windows\System32\svchost.exe,Schedule
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,57585,6,C:\Windows\System32\lsass.exe,Netlogon
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,54985,6,C:\Windows\System32\svchost.exe,EventLog
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,57361,6,C:\Windows\System32\wininit.exe,
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,3389,6,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,139,6,System,NetBIOS-SS
/orgs/1/workloads/f3217d78-2a19-4007-a028-6f3b0aad6534,,exc-mail02-prd,135,6,C:\Windows\System32\svchost.exe,RpcSs
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,52285,17,/usr/sbin/dhclient,
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/c2f1e101-609f-4347-b9ca-9b2e09d705fb,,swf-gw01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,57708,17,/usr/sbin/dhclient,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/accdbc31-1182-4b8a-abcf-aebbbfa3d9e1,,pos-proc05-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,443,6,/usr/sbin/nginx,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,59943,17,/usr/sbin/dhclient,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,22,6,/usr/sbin/sshd,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/a9a1723d-6994-4963-bf78-1396aafd855e,,ord-lb01-dev,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,51394,17,/usr/sbin/dhclient,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/ad17907b-4335-4e3f-a878-1d9163231b71,,ast-proc01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,52311,17,C:\Program Files (x86)\BigFix Enterprise\BES Client\BESClient.exe,BESClient
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,5050,17,C:\Windows\System32\svchost.exe,CDPSvc
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,4500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,3389,17,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,138,17,System,NetBIOS-NS
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,137,17,System,NetBIOS-DS
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,123,17,C:\Windows\System32\svchost.exe,W32Time
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,51200,6,System,WinRm
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,5985,6,System,WinRm
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,445,6,System,SMB
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,21,6,C:\Windows\System32\svchost.exe,ftpsvc
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,51841,6,C:\Windows\System32\lsass.exe,
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,56492,6,C:\Windows\System32\services.exe,
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,55873,6,C:\Windows\System32\svchost.exe,PolicyAgent
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,55979,6,C:\Windows\System32\svchost.exe,Schedule
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,55631,6,C:\Windows\System32\lsass.exe,Netlogon
/orgs/1/workloads/f79aee70-d92d-4e3c-b65f-b42ccdffc764,,win-endpoint-6,51829,6,C:\Windows\System32\svchost.exe,EventLog
